filename,original_path,dataset,original_score,corrupted_score,corruption_type,corruption_description,penalty_applied
YOU02_asap_dynamic_errors(971)_2111.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/YOU02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(971),-15.0
YOU02_asap_dynamic_errors(1819)_2112.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/YOU02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1819),-15.0
YOU02_asap_missing_passage_2113.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/YOU02.mid,asap,80,58.50334055178272,missing_passage,missing_passage,-21.49665944821728
YOU02_asap_dynamic_errors(2093)_2114.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/YOU02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(2093),-15.0
LeeJisun02_asap_original_2115.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,80.0,clean,original,0.0
LeeJisun02_asap_dynamic_errors(562)_2116.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(562),-15.0
LeeJisun02_asap_missing_voice_2117.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,21.864224871459058,missing_voice,missing_voice,-58.13577512854094
LeeJisun02_asap_timing_errors(339)_2118.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,60.0,timing_errors,timing_errors(339),-20.0
LeeJisun02_asap_wrong_notes(605)_timing_errors(2133)_dynamic_error_2119.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,20.0,mixed,"wrong_notes(605),timing_errors(2133),dynamic_errors(900)",-60.0
LeeJisun02_asap_wrong_notes(1311)_2120.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,55.0,wrong_notes,wrong_notes(1311),-25.0
LeeJisun02_asap_timing_errors(338)_2121.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,60.0,timing_errors,timing_errors(338),-20.0
LeeJisun02_asap_wrong_notes(1438)_2122.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,55.0,wrong_notes,wrong_notes(1438),-25.0
LeeJisun02_asap_missing_passage_2123.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap,80,46.34764124839917,missing_passage,missing_passage,-33.65235875160083
FONG02_asap_original_2124.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,80.0,clean,original,0.0
FONG02_asap_dynamic_errors(409)_2125.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,65.0,dynamic_errors,dynamic_errors(409),-15.0
FONG02_asap_wrong_notes(1892)_timing_errors(1771)_dynamic_erro_2126.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,20.0,mixed,"wrong_notes(1892),timing_errors(1771),dynamic_errors(2075)",-60.0
FONG02_asap_missing_voice_2127.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,37.08348623457719,missing_voice,missing_voice,-42.91651376542281
FONG02_asap_missing_passage_2128.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,45.18046071410855,missing_passage,missing_passage,-34.81953928589145
FONG02_asap_missing_passage_2129.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,39.36337586952224,missing_passage,missing_passage,-40.63662413047776
FONG02_asap_missing_passage_2130.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,32.16599953207017,missing_passage,missing_passage,-47.83400046792983
FONG02_asap_wrong_notes(608)_2131.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,55.0,wrong_notes,wrong_notes(608),-25.0
FONG02_asap_wrong_notes(1756)_2132.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/FONG02.mid,asap,80,55.0,wrong_notes,wrong_notes(1756),-25.0
MiyashitaM05M_asap_original_2133.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,80.0,clean,original,0.0
MiyashitaM05M_asap_timing_errors(2370)_2134.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,60.0,timing_errors,timing_errors(2370),-20.0
MiyashitaM05M_asap_timing_errors(337)_2135.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,60.0,timing_errors,timing_errors(337),-20.0
MiyashitaM05M_asap_wrong_notes(1239)_timing_errors(2279)_dynamic_erro_2136.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,20.0,mixed,"wrong_notes(1239),timing_errors(2279),dynamic_errors(2323)",-60.0
MiyashitaM05M_asap_timing_errors(914)_2137.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,60.0,timing_errors,timing_errors(914),-20.0
MiyashitaM05M_asap_timing_errors(2371)_2138.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,60.0,timing_errors,timing_errors(2371),-20.0
MiyashitaM05M_asap_timing_errors(2065)_2139.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,60.0,timing_errors,timing_errors(2065),-20.0
MiyashitaM05M_asap_wrong_notes(1703)_2140.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,55.0,wrong_notes,wrong_notes(1703),-25.0
MiyashitaM05M_asap_wrong_notes(1009)_2141.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap,80,55.0,wrong_notes,wrong_notes(1009),-25.0
ChenJie03_asap_original_2142.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,80.0,clean,original,0.0
ChenJie03_asap_timing_errors(407)_2143.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,60.0,timing_errors,timing_errors(407),-20.0
ChenJie03_asap_missing_passage_2144.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,41.11062095479063,missing_passage,missing_passage,-38.88937904520937
ChenJie03_asap_timing_errors(808)_2145.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,60.0,timing_errors,timing_errors(808),-20.0
ChenJie03_asap_timing_errors(285)_2146.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,60.0,timing_errors,timing_errors(285),-20.0
ChenJie03_asap_missing_voice_2147.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,35.46136907081455,missing_voice,missing_voice,-44.53863092918545
ChenJie03_asap_missing_passage_2148.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,54.33888126080322,missing_passage,missing_passage,-25.661118739196777
ChenJie03_asap_missing_passage_2149.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,37.31301350561229,missing_passage,missing_passage,-42.68698649438771
ChenJie03_asap_timing_errors(1711)_2150.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Etudes_op_10/8/ChenJie03.mid,asap,80,60.0,timing_errors,timing_errors(1711),-20.0
HuangSW04_asap_original_2151.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,80.0,clean,original,0.0
HuangSW04_asap_wrong_notes(287)_timing_errors(723)_dynamic_errors_2152.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,20.0,mixed,"wrong_notes(287),timing_errors(723),dynamic_errors(275)",-60.0
HuangSW04_asap_wrong_notes(1164)_timing_errors(1006)_dynamic_erro_2153.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,20.0,mixed,"wrong_notes(1164),timing_errors(1006),dynamic_errors(703)",-60.0
HuangSW04_asap_wrong_notes(997)_timing_errors(995)_dynamic_errors_2154.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,20.0,mixed,"wrong_notes(997),timing_errors(995),dynamic_errors(797)",-60.0
HuangSW04_asap_timing_errors(868)_2155.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,60.0,timing_errors,timing_errors(868),-20.0
HuangSW04_asap_timing_errors(451)_2156.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,60.0,timing_errors,timing_errors(451),-20.0
HuangSW04_asap_missing_voice_2157.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,43.54506805573116,missing_voice,missing_voice,-36.45493194426884
HuangSW04_asap_wrong_notes(652)_timing_errors(1219)_dynamic_error_2158.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,20.0,mixed,"wrong_notes(652),timing_errors(1219),dynamic_errors(956)",-60.0
HuangSW04_asap_missing_passage_2159.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HuangSW04.mid,asap,80,39.5070722424583,missing_passage,missing_passage,-40.4929277575417
Huangci06_asap_original_2160.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,80.0,clean,original,0.0
Huangci06_asap_dynamic_errors(1136)_2161.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1136),-15.0
Huangci06_asap_wrong_notes(478)_2162.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,55.0,wrong_notes,wrong_notes(478),-25.0
Huangci06_asap_dynamic_errors(1161)_2163.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1161),-15.0
Huangci06_asap_timing_errors(328)_2164.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,60.0,timing_errors,timing_errors(328),-20.0
Huangci06_asap_missing_passage_2165.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,34.97858120838922,missing_passage,missing_passage,-45.02141879161078
Huangci06_asap_wrong_notes(1170)_2166.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,55.0,wrong_notes,wrong_notes(1170),-25.0
Huangci06_asap_missing_passage_2167.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,52.22778493159318,missing_passage,missing_passage,-27.77221506840682
Huangci06_asap_missing_voice_2168.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Huangci06.mid,asap,80,47.847015905303195,missing_voice,missing_voice,-32.152984094696805
KimSJ08_asap_original_2169.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,80.0,clean,original,0.0
KimSJ08_asap_timing_errors(1317)_2170.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,60.0,timing_errors,timing_errors(1317),-20.0
KimSJ08_asap_missing_passage_2171.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,46.17573330154768,missing_passage,missing_passage,-33.82426669845232
KimSJ08_asap_wrong_notes(545)_timing_errors(653)_dynamic_errors_2172.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,20.0,mixed,"wrong_notes(545),timing_errors(653),dynamic_errors(1117)",-60.0
KimSJ08_asap_dynamic_errors(240)_2173.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,65.0,dynamic_errors,dynamic_errors(240),-15.0
KimSJ08_asap_wrong_notes(647)_timing_errors(1382)_dynamic_error_2174.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,20.0,mixed,"wrong_notes(647),timing_errors(1382),dynamic_errors(298)",-60.0
KimSJ08_asap_timing_errors(1238)_2175.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,60.0,timing_errors,timing_errors(1238),-20.0
KimSJ08_asap_timing_errors(400)_2176.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,60.0,timing_errors,timing_errors(400),-20.0
KimSJ08_asap_timing_errors(1190)_2177.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSJ08.mid,asap,80,60.0,timing_errors,timing_errors(1190),-20.0
Shybayeva07_asap_original_2178.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,80.0,clean,original,0.0
Shybayeva07_asap_timing_errors(235)_2179.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,60.0,timing_errors,timing_errors(235),-20.0
Shybayeva07_asap_wrong_notes(142)_timing_errors(168)_dynamic_errors_2180.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,20.0,mixed,"wrong_notes(142),timing_errors(168),dynamic_errors(482)",-60.0
Shybayeva07_asap_missing_passage_2181.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,54.79713249649607,missing_passage,missing_passage,-25.20286750350393
Shybayeva07_asap_wrong_notes(512)_2182.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,55.0,wrong_notes,wrong_notes(512),-25.0
Shybayeva07_asap_wrong_notes(260)_2183.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,55.0,wrong_notes,wrong_notes(260),-25.0
Shybayeva07_asap_dynamic_errors(658)_2184.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,65.0,dynamic_errors,dynamic_errors(658),-15.0
Shybayeva07_asap_wrong_notes(395)_2185.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,55.0,wrong_notes,wrong_notes(395),-25.0
Shybayeva07_asap_missing_passage_2186.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/Shybayeva07.mid,asap,80,44.34650975477423,missing_passage,missing_passage,-35.65349024522577
SCHU09_asap_original_2187.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,80.0,clean,original,0.0
SCHU09_asap_missing_passage_2188.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,30.048271325994378,missing_passage,missing_passage,-49.95172867400562
SCHU09_asap_timing_errors(460)_2189.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,60.0,timing_errors,timing_errors(460),-20.0
SCHU09_asap_missing_voice_2190.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,45.73285771325412,missing_voice,missing_voice,-34.26714228674588
SCHU09_asap_timing_errors(280)_2191.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,60.0,timing_errors,timing_errors(280),-20.0
SCHU09_asap_wrong_notes(1140)_timing_errors(689)_dynamic_error_2192.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,20.0,mixed,"wrong_notes(1140),timing_errors(689),dynamic_errors(1182)",-60.0
SCHU09_asap_dynamic_errors(1294)_2193.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1294),-15.0
SCHU09_asap_dynamic_errors(462)_2194.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,65.0,dynamic_errors,dynamic_errors(462),-15.0
SCHU09_asap_wrong_notes(1038)_timing_errors(498)_dynamic_error_2195.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/SCHU09.mid,asap,80,20.0,mixed,"wrong_notes(1038),timing_errors(498),dynamic_errors(793)",-60.0
HONG08_asap_original_2196.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,80.0,clean,original,0.0
HONG08_asap_missing_voice_2197.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,49.980168546883554,missing_voice,missing_voice,-30.019831453116446
HONG08_asap_wrong_notes(825)_timing_errors(1128)_dynamic_error_2198.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,20.0,mixed,"wrong_notes(825),timing_errors(1128),dynamic_errors(911)",-60.0
HONG08_asap_wrong_notes(528)_timing_errors(1248)_dynamic_error_2199.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,20.0,mixed,"wrong_notes(528),timing_errors(1248),dynamic_errors(362)",-60.0
HONG08_asap_wrong_notes(393)_2200.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,55.0,wrong_notes,wrong_notes(393),-25.0
HONG08_asap_wrong_notes(1278)_timing_errors(1140)_dynamic_erro_2201.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,20.0,mixed,"wrong_notes(1278),timing_errors(1140),dynamic_errors(654)",-60.0
HONG08_asap_missing_voice_2202.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,43.70862301712646,missing_voice,missing_voice,-36.29137698287354
HONG08_asap_timing_errors(1118)_2203.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,60.0,timing_errors,timing_errors(1118),-20.0
HONG08_asap_timing_errors(1382)_2204.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/HONG08.mid,asap,80,60.0,timing_errors,timing_errors(1382),-20.0
KimSY21_asap_original_2205.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,80.0,clean,original,0.0
KimSY21_asap_missing_passage_2206.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,47.37797310456987,missing_passage,missing_passage,-32.62202689543013
KimSY21_asap_missing_voice_2207.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,46.32398230727597,missing_voice,missing_voice,-33.67601769272403
KimSY21_asap_wrong_notes(664)_2208.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,55.0,wrong_notes,wrong_notes(664),-25.0
KimSY21_asap_missing_passage_2209.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,59.81218979624293,missing_passage,missing_passage,-20.187810203757067
KimSY21_asap_wrong_notes(499)_timing_errors(596)_dynamic_errors_2210.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,20.0,mixed,"wrong_notes(499),timing_errors(596),dynamic_errors(1305)",-60.0
KimSY21_asap_missing_passage_2211.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,58.27073433568857,missing_passage,missing_passage,-21.729265664311427
KimSY21_asap_timing_errors(1177)_2212.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,60.0,timing_errors,timing_errors(1177),-20.0
KimSY21_asap_timing_errors(743)_2213.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/KimSY21.mid,asap,80,60.0,timing_errors,timing_errors(743),-20.0
GarritsonL09_asap_original_2214.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,80.0,clean,original,0.0
GarritsonL09_asap_missing_voice_2215.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,48.275625858040826,missing_voice,missing_voice,-31.72437414195917
GarritsonL09_asap_wrong_notes(148)_timing_errors(997)_dynamic_errors_2216.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,20.0,mixed,"wrong_notes(148),timing_errors(997),dynamic_errors(1392)",-60.0
GarritsonL09_asap_dynamic_errors(1352)_2217.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1352),-15.0
GarritsonL09_asap_dynamic_errors(1097)_2218.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,65.0,dynamic_errors,dynamic_errors(1097),-15.0
GarritsonL09_asap_wrong_notes(204)_2219.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,55.0,wrong_notes,wrong_notes(204),-25.0
GarritsonL09_asap_timing_errors(477)_2220.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,60.0,timing_errors,timing_errors(477),-20.0
GarritsonL09_asap_wrong_notes(178)_timing_errors(826)_dynamic_errors_2221.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,20.0,mixed,"wrong_notes(178),timing_errors(826),dynamic_errors(994)",-60.0
GarritsonL09_asap_timing_errors(1405)_2222.mid,/data/scratch/acw630/asap-dataset-alignment/Chopin/Sonata_3/2nd/GarritsonL09.mid,asap,80,60.0,timing_errors,timing_errors(1405),-20.0
